event_id,period,buys,sells,sentiment
0000006879-24-000012,5,0,0,-0.05947615095464323
0000006879-24-000012,6,0,0,-0.05947615095464323
0000006879-24-000012,7,0,0,-0.05947615095464323
0000006879-24-000012,8,0,0,-0.05947615095464323
0000006951-24-000026,-8,0,1,0.0164383745693336
0000006951-24-000026,-7,0,1,0.0164383745693336
0000006951-24-000026,-6,0,0,0.0164383745693336
0000006951-24-000026,-5,0,0,0.0164383745693336
0000006951-24-000026,-4,0,0,0.0164383745693336
0000006951-24-000026,-3,0,0,0.0164383745693336
0000006951-24-000026,-2,0,0,0.0164383745693336
0000006951-24-000026,-1,0,0,0.0164383745693336
0000006951-24-000026,0,0,0,0.0164383745693336
0000006951-24-000026,1,0,0,0.0164383745693336
0000006951-24-000026,2,0,0,0.0164383745693336
0000006951-24-000026,3,0,0,0.0164383745693336
0000006951-24-000026,4,0,0,0.0164383745693336
0000006951-24-000026,5,0,0,0.0164383745693336
0000006951-24-000026,6,0,2,0.0164383745693336
0000006951-24-000026,7,0,0,0.0164383745693336
0000006951-24-000026,8,0,0,0.0164383745693336
0000006951-24-000037,-8,0,0,-0.005063272340975006
0000006951-24-000037,-7,0,2,-0.005063272340975006
0000006951-24-000037,-6,0,0,-0.005063272340975006
0000006951-24-000037,-5,0,0,-0.005063272340975006
0000006951-24-000037,-4,0,0,-0.005063272340975006
0000006951-24-000037,-3,0,0,-0.005063272340975006
0000006951-24-000037,-2,0,0,-0.005063272340975006
0000006951-24-000037,-1,0,0,-0.005063272340975006
0000006951-24-000037,0,0,0,-0.005063272340975006
0000006951-24-000037,1,0,1,-0.005063272340975006
0000006951-24-000037,2,0,0,-0.005063272340975006
0000006951-24-000037,3,0,0,-0.005063272340975006
0000006951-24-000037,4,7,0,-0.005063272340975006
0000006951-24-000037,5,0,6,-0.005063272340975006
0000006951-24-000037,6,0,0,-0.005063272340975006
0000006951-24-000037,7,0,0,-0.005063272340975006
0000006951-24-000037,8,0,0,-0.005063272340975006
0000008192-24-000002,-8,0,0,-0.4999998750000312
0000008192-24-000002,-7,0,0,-0.4999998750000312
0000008192-24-000002,-6,0,0,-0.4999998750000312
0000008192-24-000002,-5,0,0,-0.4999998750000312
0000008192-24-000002,-4,0,0,-0.4999998750000312
0000008192-24-000002,-3,0,0,-0.4999998750000312
0000008192-24-000002,-2,0,0,-0.4999998750000312
0000008192-24-000002,-1,0,0,-0.4999998750000312
0000008192-24-000002,0,0,0,-0.4999998750000312
0000008192-24-000002,1,0,0,-0.4999998750000312
0000008192-24-000002,2,0,0,-0.4999998750000312
0000008192-24-000002,3,0,0,-0.4999998750000312
0000008192-24-000002,4,0,0,-0.4999998750000312
0000008192-24-000002,5,0,0,-0.4999998750000312
0000008192-24-000002,6,0,0,-0.4999998750000312
0000008192-24-000002,7,0,0,-0.4999998750000312
0000008192-24-000002,8,0,0,-0.4999998750000312
0000008858-24-000005,-8,0,0,-0.1618122700039845
0000008858-24-000005,-7,0,0,-0.1618122700039845
0000008858-24-000005,-6,0,0,-0.1618122700039845
0000008858-24-000005,-5,7,0,-0.1618122700039845
0000008858-24-000005,-4,0,7,-0.1618122700039845
0000008858-24-000005,-3,0,0,-0.1618122700039845
0000008858-24-000005,-2,0,0,-0.1618122700039845
0000008858-24-000005,-1,0,0,-0.1618122700039845
0000008858-24-000005,0,0,0,-0.1618122700039845
0000008858-24-000005,1,0,0,-0.1618122700039845
0000008858-24-000005,2,0,0,-0.1618122700039845
0000008858-24-000005,3,0,1,-0.1618122700039845
0000008858-24-000005,4,0,0,-0.1618122700039845
0000008858-24-000005,5,0,0,-0.1618122700039845
0000008858-24-000005,6,0,0,-0.1618122700039845
0000008858-24-000005,7,1,0,-0.1618122700039845
0000008858-24-000005,8,0,0,-0.1618122700039845
0000008858-24-000017,-8,0,0,-0.15646255736036374
0000008858-24-000017,-7,0,0,-0.15646255736036374
0000008858-24-000017,-6,1,0,-0.15646255736036374
0000008858-24-000017,-5,0,0,-0.15646255736036374
0000008858-24-000017,-4,0,0,-0.15646255736036374
0000008858-24-000017,-3,0,0,-0.15646255736036374
0000008858-24-000017,-2,0,0,-0.15646255736036374
0000008858-24-000017,-1,0,0,-0.15646255736036374
0000008858-24-000017,0,0,0,-0.15646255736036374
0000008858-24-000017,1,1,0,-0.15646255736036374
0000008858-24-000017,2,0,0,-0.15646255736036374
0000008858-24-000017,3,0,1,-0.15646255736036374
0000008858-24-000017,4,0,1,-0.15646255736036374
0000008858-24-000017,5,0,0,-0.15646255736036374
0000008858-24-000017,6,1,1,-0.15646255736036374
0000008858-24-000017,7,0,0,-0.15646255736036374
0000008858-24-000017,8,0,0,-0.15646255736036374
0000009466-24-000006,-8,0,0,-0.4596670393137681
0000009466-24-000006,-7,0,0,-0.4596670393137681
0000009466-24-000006,-6,0,0,-0.4596670393137681
0000009466-24-000006,-5,0,0,-0.4596670393137681
0000009466-24-000006,-4,0,0,-0.4596670393137681
0000009466-24-000006,-3,0,0,-0.4596670393137681
0000009466-24-000006,-2,0,0,-0.4596670393137681
0000009466-24-000006,-1,0,0,-0.4596670393137681
0000009466-24-000006,0,0,0,-0.4596670393137681
0000009466-24-000006,1,0,0,-0.4596670393137681
0000009466-24-000006,2,0,0,-0.4596670393137681
0000009466-24-000006,3,0,0,-0.4596670393137681
0000009466-24-000006,4,0,0,-0.4596670393137681
0000009466-24-000006,5,0,0,-0.4596670393137681
0000009466-24-000006,6,0,0,-0.4596670393137681
0000009466-24-000006,7,0,0,-0.4596670393137681
0000009466-24-000006,8,0,0,-0.4596670393137681
0000011544-24-000002,-8,0,0,-0.4244185713730434
0000011544-24-000002,-7,0,0,-0.4244185713730434
0000011544-24-000002,-6,0,0,-0.4244185713730434
0000011544-24-000002,-5,0,0,-0.4244185713730434
0000011544-24-000002,-4,0,0,-0.4244185713730434
0000011544-24-000002,-3,0,0,-0.4244185713730434
0000011544-24-000002,-2,0,0,-0.4244185713730434
0000011544-24-000002,-1,0,0,-0.4244185713730434
0000011544-24-000002,0,0,0,-0.4244185713730434
0000011544-24-000002,1,0,0,-0.4244185713730434
0000011544-24-000002,2,0,0,-0.4244185713730434
0000011544-24-000002,3,0,0,-0.4244185713730434
0000011544-24-000002,4,0,0,-0.4244185713730434
0000011544-24-000002,5,0,0,-0.4244185713730434
0000011544-24-000002,6,0,0,-0.4244185713730434
0000011544-24-000002,7,0,0,-0.4244185713730434
0000011544-24-000002,8,0,0,-0.4244185713730434
0000011544-24-000026,-8,0,0,-0.439999966850004
0000011544-24-000026,-7,0,0,-0.439999966850004
0000011544-24-000026,-6,0,0,-0.439999966850004
0000011544-24-000026,-5,0,0,-0.439999966850004
0000011544-24-000026,-4,0,0,-0.439999966850004
0000011544-24-000026,-3,0,0,-0.439999966850004
0000011544-24-000026,-2,0,0,-0.439999966850004
0000011544-24-000026,-1,0,0,-0.439999966850004
0000011544-24-000026,0,0,0,-0.439999966850004
0000011544-24-000026,1,0,0,-0.439999966850004
0000011544-24-000026,2,0,0,-0.439999966850004
0000011544-24-000026,3,0,0,-0.439999966850004
0000011544-24-000026,4,0,0,-0.439999966850004
0000011544-24-000026,5,0,0,-0.439999966850004
0000011544-24-000026,6,0,0,-0.439999966850004
0000011544-24-000026,7,0,0,-0.439999966850004
0000011544-24-000026,8,0,0,-0.439999966850004
0000014272-24-000145,-8,0,0,-0.01303087461728449
0000014272-24-000145,-7,0,0,-0.01303087461728449
0000014272-24-000145,-6,0,0,-0.01303087461728449
0000014272-24-000145,-5,7,0,-0.01303087461728449
0000014272-24-000145,-4,0,0,-0.01303087461728449
0000014272-24-000145,-3,0,0,-0.01303087461728449
0000014272-24-000145,-2,0,0,-0.01303087461728449
0000014272-24-000145,-1,0,0,-0.01303087461728449
0000014272-24-000145,0,2,1,-0.01303087461728449
0000014272-24-000145,1,0,0,-0.01303087461728449
0000014272-24-000145,2,0,0,-0.01303087461728449
0000014272-24-000145,3,0,0,-0.01303087461728449
0000014272-24-000145,4,0,0,-0.01303087461728449
0000014272-24-000145,5,0,0,-0.01303087461728449
0000014272-24-000145,6,0,0,-0.01303087461728449
0000014272-24-000145,7,0,0,-0.01303087461728449
0000014272-24-000145,8,0,0,-0.01303087461728449
0000014707-24-000003,-8,0,0,-0.2499999681122493
0000014707-24-000003,-7,0,0,-0.2499999681122493
0000014707-24-000003,-6,0,0,-0.2499999681122493
0000014707-24-000003,-5,0,0,-0.2499999681122493
0000014707-24-000003,-4,0,0,-0.2499999681122493
0000014707-24-000003,-3,0,0,-0.2499999681122493
0000014707-24-000003,-2,0,0,-0.2499999681122493
0000014707-24-000003,-1,0,0,-0.2499999681122493
0000014707-24-000003,0,0,3,-0.2499999681122493
0000014707-24-000003,1,0,0,-0.2499999681122493
0000014707-24-000003,2,0,0,-0.2499999681122493
0000014707-24-000003,3,0,0,-0.2499999681122493
0000014707-24-000003,4,0,1,-0.2499999681122493
0000014707-24-000003,5,0,0,-0.2499999681122493
0000014707-24-000003,6,0,0,-0.2499999681122493
0000014707-24-000003,7,0,0,-0.2499999681122493
0000014707-24-000003,8,0,0,-0.2499999681122493
0000014707-24-000006,-8,0,0,-0.18928568398597376
0000014707-24-000006,-7,0,0,-0.18928568398597376
0000014707-24-000006,-6,0,1,-0.18928568398597376
0000014707-24-000006,-5,0,0,-0.18928568398597376
0000014707-24-000006,-4,0,0,-0.18928568398597376
0000014707-24-000006,-3,0,0,-0.18928568398597376
0000014707-24-000006,-2,0,0,-0.18928568398597376
0000014707-24-000006,-1,0,9,-0.18928568398597376
0000014707-24-000006,0,7,1,-0.18928568398597376
0000014707-24-000006,1,0,0,-0.18928568398597376
0000014707-24-000006,2,0,1,-0.18928568398597376
0000014707-24-000006,3,0,0,-0.18928568398597376
0000014707-24-000006,4,0,1,-0.18928568398597376
0000014707-24-000006,5,0,1,-0.18928568398597376
0000014707-24-000006,6,0,1,-0.18928568398597376
0000014707-24-000006,7,0,0,-0.18928568398597376
0000014707-24-000006,8,0,1,-0.18928568398597376
0000014846-24-000013,-8,0,1,-0.1476894160624261
0000014846-24-000013,-7,0,0,-0.1476894160624261
0000014846-24-000013,-6,0,0,-0.1476894160624261
0000014846-24-000013,-5,0,0,-0.1476894160624261
0000014846-24-000013,-4,0,0,-0.1476894160624261
0000014846-24-000013,-3,0,0,-0.1476894160624261
0000014846-24-000013,-2,0,0,-0.1476894160624261
0000014846-24-000013,-1,0,0,-0.1476894160624261
0000014846-24-000013,0,1,0,-0.1476894160624261
0000014846-24-000013,1,2,0,-0.1476894160624261
0000014846-24-000013,2,2,0,-0.1476894160624261
0000014846-24-000013,3,2,0,-0.1476894160624261
0000014846-24-000013,4,2,0,-0.1476894160624261
0000014846-24-000013,5,1,0,-0.1476894160624261
0000014846-24-000013,6,0,0,-0.1476894160624261
0000014846-24-000013,7,5,0,-0.1476894160624261
0000014846-24-000013,8,0,1,-0.1476894160624261
0000014930-24-000120,-8,0,1,-0.1134969318190372
0000014930-24-000120,-7,0,0,-0.1134969318190372
0000014930-24-000120,-6,0,0,-0.1134969318190372
0000014930-24-000120,-5,0,0,-0.1134969318190372
0000014930-24-000120,-4,0,0,-0.1134969318190372
0000014930-24-000120,-3,0,0,-0.1134969318190372
0000014930-24-000120,-2,0,0,-0.1134969318190372
0000014930-24-000120,-1,0,0,-0.1134969318190372
0000014930-24-000120,0,9,0,-0.1134969318190372
0000014930-24-000120,1,0,0,-0.1134969318190372
0000014930-24-000120,2,0,0,-0.1134969318190372
0000014930-24-000120,3,2,0,-0.1134969318190372
0000014930-24-000120,4,0,0,-0.1134969318190372
0000014930-24-000120,5,0,0,-0.1134969318190372
0000014930-24-000120,6,0,0,-0.1134969318190372
0000014930-24-000120,7,0,0,-0.1134969318190372
0000014930-24-000120,8,0,0,-0.1134969318190372
0000016058-24-000026,-8,0,0,-0.1449274809126419
0000016058-24-000026,-7,0,0,-0.1449274809126419
0000016058-24-000026,-6,0,0,-0.1449274809126419
0000016058-24-000026,-5,0,0,-0.1449274809126419
0000016058-24-000026,-4,1,0,-0.1449274809126419
0000016058-24-000026,-3,0,0,-0.1449274809126419
0000016058-24-000026,-2,0,0,-0.1449274809126419
0000016058-24-000026,-1,10,0,-0.1449274809126419
0000016058-24-000026,0,0,0,-0.1449274809126419
0000016058-24-000026,1,0,1,-0.1449274809126419
0000016058-24-000026,2,0,1,-0.1449274809126419
0000016058-24-000026,3,0,0,-0.1449274809126419
0000016058-24-000026,4,0,0,-0.1449274809126419
0000016058-24-000026,5,0,0,-0.1449274809126419
0000016058-24-000026,6,0,1,-0.1449274809126419
0000016058-24-000026,7,0,1,-0.1449274809126419
0000016058-24-000026,8,0,0,-0.1449274809126419
0000018349-24-000005,-8,0,0,-0.25068546161091015
0000018349-24-000005,-7,0,0,-0.25068546161091015
0000018349-24-000005,-6,0,0,-0.25068546161091015
0000018349-24-000005,-5,0,0,-0.25068546161091015
0000018349-24-000005,-4,0,0,-0.25068546161091015
0000018349-24-000005,-3,0,0,-0.25068546161091015
0000018349-24-000005,-2,0,1,-0.25068546161091015
0000018349-24-000005,-1,0,0,-0.25068546161091015
0000018349-24-000005,0,0,1,-0.25068546161091015
0000018349-24-000005,1,0,2,-0.25068546161091015
0000018349-24-000005,2,0,0,-0.25068546161091015
0000018349-24-000005,3,7,0,-0.25068546161091015
0000018349-24-000005,4,23,8,-0.25068546161091015
0000018349-24-000005,5,0,0,-0.25068546161091015
0000018349-24-000005,6,0,1,-0.25068546161091015
0000018349-24-000005,7,0,0,-0.25068546161091015
0000018349-24-000005,8,0,0,-0.25068546161091015
0000018926-24-000093,-8,0,0,-0.21367850826154167
0000018926-24-000093,-7,0,0,-0.21367850826154167
0000018926-24-000093,-6,0,0,-0.21367850826154167
0000018926-24-000093,-5,0,0,-0.21367850826154167
0000018926-24-000093,-4,0,0,-0.21367850826154167
0000018926-24-000093,-3,0,0,-0.21367850826154167
0000018926-24-000093,-2,0,0,-0.21367850826154167
0000018926-24-000093,-1,0,0,-0.21367850826154167
0000018926-24-000093,0,0,0,-0.21367850826154167
0000018926-24-000093,1,0,0,-0.21367850826154167
0000018926-24-000093,2,0,1,-0.21367850826154167
0000018926-24-000093,3,0,0,-0.21367850826154167
0000018926-24-000093,4,1,0,-0.21367850826154167
0000018926-24-000093,5,0,0,-0.21367850826154167
0000018926-24-000093,6,0,0,-0.21367850826154167
0000018926-24-000093,7,0,0,-0.21367850826154167
0000018926-24-000093,8,0,0,-0.21367850826154167
0000020212-24-000053,-8,8,0,-0.171999998624
0000020212-24-000053,-7,9,0,-0.171999998624
0000020212-24-000053,-6,0,0,-0.171999998624
0000020212-24-000053,-5,0,0,-0.171999998624
0000020212-24-000053,-4,0,0,-0.171999998624
0000020212-24-000053,-3,0,0,-0.171999998624
0000020212-24-000053,-2,7,0,-0.171999998624
0000020212-24-000053,-1,0,0,-0.171999998624
0000020212-24-000053,0,0,0,-0.171999998624
0000020212-24-000053,1,0,0,-0.171999998624
0000020212-24-000053,2,0,0,-0.171999998624
0000020212-24-000053,3,0,0,-0.171999998624
0000020212-24-000053,4,0,0,-0.171999998624
0000020212-24-000053,5,2,0,-0.171999998624
0000020212-24-000053,6,0,0,-0.171999998624
0000020212-24-000053,7,0,0,-0.171999998624
0000020212-24-000053,8,8,0,-0.171999998624
0000020212-24-000115,-8,0,0,-0.1759259242969822
0000020212-24-000115,-7,0,0,-0.1759259242969822
0000020212-24-000115,-6,0,0,-0.1759259242969822
0000020212-24-000115,-5,0,0,-0.1759259242969822
0000020212-24-000115,-4,2,0,-0.1759259242969822
0000020212-24-000115,-3,0,0,-0.1759259242969822
0000020212-24-000115,-2,0,0,-0.1759259242969822
0000020212-24-000115,-1,0,0,-0.1759259242969822
0000020212-24-000115,0,0,0,-0.1759259242969822
0000020212-24-000115,1,2,0,-0.1759259242969822
0000020212-24-000115,2,0,0,-0.1759259242969822
0000020212-24-000115,3,0,0,-0.1759259242969822
0000020212-24-000115,4,0,1,-0.1759259242969822
0000020212-24-000115,5,0,0,-0.1759259242969822
0000020212-24-000115,6,0,0,-0.1759259242969822
0000020212-24-000115,7,0,0,-0.1759259242969822
0000020212-24-000115,8,0,0,-0.1759259242969822
0000021344-24-000004,-8,0,0,-0.15146579755222864
0000021344-24-000004,-7,0,0,-0.15146579755222864
0000021344-24-000004,-6,0,0,-0.15146579755222864
0000021344-24-000004,-5,0,0,-0.15146579755222864
0000021344-24-000004,-4,0,0,-0.15146579755222864
0000021344-24-000004,-3,0,0,-0.15146579755222864
0000021344-24-000004,-2,1,0,-0.15146579755222864
0000021344-24-000004,-1,0,1,-0.15146579755222864
0000021344-24-000004,0,11,0,-0.15146579755222864
0000021344-24-000004,1,0,2,-0.15146579755222864
0000021344-24-000004,2,2,1,-0.15146579755222864
0000021344-24-000004,3,0,0,-0.15146579755222864
0000021344-24-000004,4,1,0,-0.15146579755222864
0000021344-24-000004,5,0,0,-0.15146579755222864
0000021344-24-000004,6,0,0,-0.15146579755222864
0000021344-24-000004,7,0,0,-0.15146579755222864
0000021344-24-000004,8,0,0,-0.15146579755222864
0000021665-24-000029,-8,0,0,0.0998322288811577
0000021665-24-000029,-7,0,0,0.0998322288811577
0000021665-24-000029,-6,0,0,0.0998322288811577
0000021665-24-000029,-5,0,0,0.0998322288811577
0000021665-24-000029,-4,4,0,0.0998322288811577
0000021665-24-000029,-3,0,0,0.0998322288811577
0000021665-24-000029,-2,0,0,0.0998322288811577
0000021665-24-000029,-1,0,0,0.0998322288811577
0000021665-24-000029,0,1,0,0.0998322288811577
0000021665-24-000029,1,5,0,0.0998322288811577
0000021665-24-000029,2,0,0,0.0998322288811577
0000021665-24-000029,3,0,0,0.0998322288811577
0000021665-24-000029,4,1,0,0.0998322288811577
0000021665-24-000029,5,0,0,0.0998322288811577
0000021665-24-000029,6,8,1,0.0998322288811577
0000021665-24-000029,7,0,0,0.0998322288811577
0000021665-24-000029,8,0,0,0.0998322288811577
0000021665-24-000042,-8,0,0,0.6302277117791258
0000021665-24-000042,-7,8,1,0.6302277117791258
0000021665-24-000042,-6,0,0,0.6302277117791258
0000021665-24-000042,-5,0,0,0.6302277117791258
0000021665-24-000042,-4,4,0,0.6302277117791258
0000021665-24-000042,-3,0,0,0.6302277117791258
0000021665-24-000042,-2,0,0,0.6302277117791258
0000021665-24-000042,-1,0,0,0.6302277117791258
0000021665-24-000042,0,0,0,0.6302277117791258
0000021665-24-000042,1,2,1,0.6302277117791258
0000021665-24-000042,2,0,0,0.6302277117791258
0000021665-24-000042,3,0,0,0.6302277117791258
0000021665-24-000042,4,0,2,0.6302277117791258
0000021665-24-000042,5,0,6,0.6302277117791258
0000021665-24-000042,6,0,0,0.6302277117791258
0000021665-24-000042,7,0,0,0.6302277117791258
0000021665-24-000042,8,0,0,0.6302277117791258
0000022356-24-000044,-8,0,1,-0.0503703697353452
0000022356-24-000044,-7,0,0,-0.0503703697353452
0000022356-24-000044,-6,0,0,-0.0503703697353452
0000022356-24-000044,-5,0,0,-0.0503703697353452
0000022356-24-000044,-4,0,0,-0.0503703697353452
0000022356-24-000044,-3,0,0,-0.0503703697353452
0000022356-24-000044,-2,0,0,-0.0503703697353452
0000022356-24-000044,-1,0,0,-0.0503703697353452
0000022356-24-000044,0,1,0,-0.0503703697353452
0000022356-24-000044,1,10,0,-0.0503703697353452
0000022356-24-000044,2,0,0,-0.0503703697353452
0000022356-24-000044,3,0,1,-0.0503703697353452
0000022356-24-000044,4,0,0,-0.0503703697353452
0000022356-24-000044,5,0,0,-0.0503703697353452
0000022356-24-000044,6,0,0,-0.0503703697353452
0000022356-24-000044,7,0,0,-0.0503703697353452
0000022356-24-000044,8,0,2,-0.0503703697353452
0000022606-24-000009,-8,0,0,-0.4824212646526718
0000022606-24-000009,-7,0,0,-0.4824212646526718
0000022606-24-000009,-6,0,0,-0.4824212646526718
0000022606-24-000009,-5,0,0,-0.4824212646526718
0000022606-24-000009,-4,0,0,-0.4824212646526718
0000022606-24-000009,-3,0,0,-0.4824212646526718
0000022606-24-000009,-2,0,0,-0.4824212646526718
0000022606-24-000009,-1,0,0,-0.4824212646526718
0000022606-24-000009,0,0,0,-0.4824212646526718
0000022606-24-000009,1,0,0,-0.4824212646526718
0000022606-24-000009,2,0,0,-0.4824212646526718
0000022606-24-000009,3,0,0,-0.4824212646526718
0000022606-24-000009,4,0,0,-0.4824212646526718
0000022606-24-000009,5,0,0,-0.4824212646526718
0000022606-24-000009,6,0,0,-0.4824212646526718
0000022606-24-000009,7,0,0,-0.4824212646526718
0000022606-24-000009,8,0,0,-0.4824212646526718
0000022606-24-000014,-8,0,0,0.41666663194444736
0000022606-24-000014,-7,0,0,0.41666663194444736
0000022606-24-000014,-6,0,0,0.41666663194444736
0000022606-24-000014,-5,0,0,0.41666663194444736
0000022606-24-000014,-4,0,0,0.41666663194444736
0000022606-24-000014,-3,0,0,0.41666663194444736
0000022606-24-000014,-2,0,0,0.41666663194444736
0000022606-24-000014,-1,0,0,0.41666663194444736
0000022606-24-000014,0,0,0,0.41666663194444736
0000022606-24-000014,1,0,0,0.41666663194444736
0000022606-24-000014,2,0,0,0.41666663194444736
0000022606-24-000014,3,0,0,0.41666663194444736
0000022606-24-000014,4,0,0,0.41666663194444736
0000022606-24-000014,5,0,0,0.41666663194444736
0000022606-24-000014,6,0,0,0.41666663194444736
0000022606-24-000014,7,0,0,0.41666663194444736
0000022606-24-000014,8,0,0,0.41666663194444736
0000024090-24-000173,-8,1,0,-0.034210507181444444
0000024090-24-000173,-7,0,0,-0.034210507181444444
0000024090-24-000173,-6,0,0,-0.034210507181444444
0000024090-24-000173,-5,0,0,-0.034210507181444444
0000024090-24-000173,-4,0,0,-0.034210507181444444
0000024090-24-000173,-3,0,0,-0.034210507181444444
0000024090-24-000173,-2,0,0,-0.034210507181444444
0000024090-24-000173,-1,0,0,-0.034210507181444444
0000024090-24-000173,0,0,0,-0.034210507181444444
0000024090-24-000173,1,0,0,-0.034210507181444444
0000024090-24-000173,2,0,0,-0.034210507181444444
0000024090-24-000173,3,0,0,-0.034210507181444444
0000024090-24-000173,4,0,0,-0.034210507181444444
0000024090-24-000173,5,0,0,-0.034210507181444444
0000024090-24-000173,6,0,0,-0.034210507181444444
0000024090-24-000173,7,0,0,-0.034210507181444444
0000024090-24-000173,8,0,0,-0.034210507181444444
0000024545-24-000016,-8,0,0,0.29959489251188554
0000024545-24-000016,-7,0,0,0.29959489251188554
0000024545-24-000016,-6,1,0,0.29959489251188554
0000024545-24-000016,-5,0,0,0.29959489251188554
0000024545-24-000016,-4,0,0,0.29959489251188554
0000024545-24-000016,-3,0,0,0.29959489251188554
0000024545-24-000016,-2,0,0,0.29959489251188554
0000024545-24-000016,-1,0,0,0.29959489251188554
0000024545-24-000016,0,0,0,0.29959489251188554
0000024545-24-000016,1,0,0,0.29959489251188554
0000024545-24-000016,2,0,0,0.29959489251188554
0000024545-24-000016,3,0,0,0.29959489251188554
0000024545-24-000016,4,0,0,0.29959489251188554
0000024545-24-000016,5,0,0,0.29959489251188554
0000024545-24-000016,6,0,0,0.29959489251188554
0000024545-24-000016,7,1,0,0.29959489251188554
0000024545-24-000016,8,0,1,0.29959489251188554
0000025232-24-000005,-8,0,0,0.22701147547425005
0000025232-24-000005,-7,0,0,0.22701147547425005
0000025232-24-000005,-6,0,0,0.22701147547425005
0000025232-24-000005,-5,0,0,0.22701147547425005
0000025232-24-000005,-4,0,0,0.22701147547425005
0000025232-24-000005,-3,0,0,0.22701147547425005
0000025232-24-000005,-2,0,0,0.22701147547425005
0000025232-24-000005,-1,7,7,0.22701147547425005
0000025232-24-000005,0,0,0,0.22701147547425005
0000025232-24-000005,1,0,7,0.22701147547425005
0000025232-24-000005,2,0,0,0.22701147547425005
0000025232-24-000005,3,0,0,0.22701147547425005
0000025232-24-000005,4,0,0,0.22701147547425005
0000025232-24-000005,5,0,0,0.22701147547425005
0000025232-24-000005,6,0,0,0.22701147547425005
0000025232-24-000005,7,0,0,0.22701147547425005
0000025232-24-000005,8,0,0,0.22701147547425005
0000026172-24-000033,-8,0,0,-0.14615382579882055
0000026172-24-000033,-7,0,0,-0.14615382579882055
0000026172-24-000033,-6,0,0,-0.14615382579882055
0000026172-24-000033,-5,0,0,-0.14615382579882055
0000026172-24-000033,-4,0,0,-0.14615382579882055
0000026172-24-000033,-3,0,0,-0.14615382579882055
0000026172-24-000033,-2,0,0,-0.14615382579882055
0000026172-24-000033,-1,0,0,-0.14615382579882055
0000026172-24-000033,0,0,0,-0.14615382579882055
0000026172-24-000033,1,0,0,-0.14615382579882055
0000026172-24-000033,2,3,0,-0.14615382579882055
0000026172-24-000033,3,1,0,-0.14615382579882055
0000026172-24-000033,4,0,0,-0.14615382579882055
0000026172-24-000033,5,1,0,-0.14615382579882055
0000026172-24-000033,6,0,0,-0.14615382579882055
0000026172-24-000033,7,0,0,-0.14615382579882055
0000026172-24-000033,8,0,0,-0.14615382579882055
0000026172-24-000043,-8,1,0,-0.1531914689844615
0000026172-24-000043,-7,0,0,-0.1531914689844615
0000026172-24-000043,-6,0,0,-0.1531914689844615
0000026172-24-000043,-5,0,1,-0.1531914689844615
0000026172-24-000043,-4,0,0,-0.1531914689844615
0000026172-24-000043,-3,0,0,-0.1531914689844615
0000026172-24-000043,-2,0,0,-0.1531914689844615
0000026172-24-000043,-1,0,0,-0.1531914689844615
0000026172-24-000043,0,1,1,-0.1531914689844615
0000026172-24-000043,1,3,0,-0.1531914689844615
0000026172-24-000043,2,1,0,-0.1531914689844615
0000026172-24-000043,3,11,0,-0.1531914689844615
0000026172-24-000043,4,0,0,-0.1531914689844615
0000026172-24-000043,5,0,0,-0.1531914689844615
0000026172-24-000043,6,3,0,-0.1531914689844615
0000026172-24-000043,7,0,0,-0.1531914689844615
0000026172-24-000043,8,0,0,-0.1531914689844615
0000027879-24-000004,-8,0,0,-0.2229877365279939
0000027879-24-000004,-7,0,0,-0.2229877365279939
0000027879-24-000004,-6,0,0,-0.2229877365279939
0000027879-24-000004,-5,0,0,-0.2229877365279939
0000027879-24-000004,-4,0,0,-0.2229877365279939
0000027879-24-000004,-3,0,0,-0.2229877365279939
0000027879-24-000004,-2,0,0,-0.2229877365279939
0000027879-24-000004,-1,0,0,-0.2229877365279939
0000027879-24-000004,0,0,0,-0.2229877365279939
0000027879-24-000004,1,0,0,-0.2229877365279939
0000027879-24-000004,2,0,0,-0.2229877365279939
0000027879-24-000004,3,0,0,-0.2229877365279939
0000027879-24-000004,4,0,0,-0.2229877365279939
0000027879-24-000004,5,0,0,-0.2229877365279939
0000027879-24-000004,6,0,0,-0.2229877365279939
0000027879-24-000004,7,0,0,-0.2229877365279939
0000027879-24-000004,8,0,0,-0.2229877365279939
0000028917-24-000024,-8,0,0,-0.36111104655351356
0000028917-24-000024,-7,16,0,-0.36111104655351356
0000028917-24-000024,-6,0,0,-0.36111104655351356
0000028917-24-000024,-5,0,1,-0.36111104655351356
0000028917-24-000024,-4,0,0,-0.36111104655351356
0000028917-24-000024,-3,15,0,-0.36111104655351356
0000028917-24-000024,-2,2,0,-0.36111104655351356
0000028917-24-000024,-1,0,0,-0.36111104655351356
0000028917-24-000024,0,1,0,-0.36111104655351356
0000028917-24-000024,1,15,0,-0.36111104655351356
0000028917-24-000024,2,0,0,-0.36111104655351356
0000028917-24-000024,3,0,0,-0.36111104655351356
0000028917-24-000024,4,0,0,-0.36111104655351356
0000028917-24-000024,5,0,0,-0.36111104655351356
0000028917-24-000024,6,15,1,-0.36111104655351356
0000028917-24-000024,7,0,0,-0.36111104655351356
0000028917-24-000024,8,0,0,-0.36111104655351356
0000028917-24-000028,-8,0,0,-0.35784307264034626
0000028917-24-000028,-7,15,1,-0.35784307264034626
0000028917-24-000028,-6,0,0,-0.35784307264034626
